id_ticket,fecha,id_cliente,id_tienda,canal,metodo_pago,campaña,es_campaña,tipo_campaña,cantidad_lineas,unidades_totales,monto_ticket,descuento_promedio_ticket,margen_ticket
T097225,2023-02-09,9476,3,Tienda,Tarjeta Crédito,Campaña Escolar,1,Escolar,3,10,2424.08,0.0791,702.8
T097226,2024-03-31,11912,1,Tienda,Efectivo,Campaña Escolar,1,Escolar,1,4,757.48,0.0748,237.32
T097227,2024-08-19,9835,3,Tienda,Tarjeta Crédito,Normal,0,Regular,3,3,2416.67,0.0795,639.76
T097228,2024-07-10,3867,7,Tienda,Tarjeta Débito,Fiestas Patrias,1,Festiva,2,3,12.85,0.0908,2.33
T097229,2023-02-08,14628,12,App,Tarjeta Débito,Campaña Escolar,1,Escolar,2,6,1465.05,0.0803,256.95
T097230,2025-09-21,7034,3,Tienda,Plin,Normal,0,Regular,3,3,344.43,0.0865,91.64
T097231,2024-07-02,10400,12,Web,Tarjeta Crédito,Fiestas Patrias,1,Festiva,1,3,823.81,0.0838,200.68
T097232,2025-07-26,12391,3,Tienda,Efectivo,Fiestas Patrias,1,Festiva,2,6,1035.36,0.0726,379.24
T097233,2023-08-06,6082,12,App,Tarjeta Crédito,Normal,0,Regular,3,3,831.25,0.0802,236.39
T097234,2024-05-03,14477,7,Tienda,Efectivo,Día de la Madre,1,Familiar,3,6,1919.8,0.0821,522.94
T097235,2024-05-18,8808,10,Tienda,Tarjeta Débito,Normal,0,Regular,5,7,2075.94,0.0339,580.19
T097236,2024-11-07,14838,11,Tienda,Yape,Normal,0,Regular,1,3,56.03,0.0647,13.82
T097237,2025-07-18,310,3,Tienda,,Fiestas Patrias,1,Festiva,6,19,5191.81,0.0939,903.19
T097238,2024-04-09,2045,12,Web,Tarjeta Crédito,Normal,0,Regular,3,3,264.86,0.082,74.72
T097239,2024-12-23,5959,11,Tienda,Efectivo,Navidad,1,Festiva,5,12,4532.4,0.0776,993.02
T097240,2023-12-29,12526,12,App,Tarjeta Débito,Navidad,1,Festiva,2,7,1803.13,0.1176,254.28
T097241,2025-05-19,1812,12,App,Tarjeta Débito,Normal,0,Regular,1,1,14.32,0.0975,2.89
T097242,2024-06-08,9984,12,Web,Plin,Día del Padre,1,Familiar,3,4,7533.04,0.1202,947.66
T097243,2024-05-31,5943,10,Tienda,Yape,Normal,0,Regular,3,6,10460.3,0.0516,2739.43
T097244,2024-10-08,13313,11,Tienda,Plin,Normal,0,Regular,1,1,12.48,0.1171,1.71
T097245,2023-07-20,4803,3,Tienda,Yape,Fiestas Patrias,1,Festiva,2,5,1911.0,0.0872,490.64
T097246,2023-01-06,10285,10,Tienda,Yape,Normal,0,Regular,1,1,91.79,0.0479,20.98
T097247,2025-02-11,3994,12,Web,Transferencia,Campaña Escolar,1,Escolar,1,1,298.99,0.0583,70.43
T097248,2025-07-13,6510,2,Tienda,Tarjeta Crédito,Cyber Wow Julio,1,Digital,2,7,2243.66,0.143,282.23
T097249,2024-04-20,9406,2,Tienda,Yape,Cyber Wow Abril,1,Digital,3,9,2693.23,0.136,791.95
T097250,2024-09-20,3834,2,Tienda,Yape,Normal,0,Regular,2,2,137.52,0.0526,25.18
T097251,2024-05-30,1273,12,App,Tarjeta Crédito,Normal,0,Regular,2,2,440.25,0.0666,146.67
T097252,2024-04-13,5993,9,Tienda,Tarjeta Débito,Normal,0,Regular,1,8,331.42,0.0678,117.58
T097253,2024-12-13,5177,12,Web,Tarjeta Crédito,Navidad,1,Festiva,5,16,8078.16,0.1276,1781.48
T097254,2023-02-01,8309,12,App,Yape,Campaña Escolar,1,Escolar,1,8,8183.04,0.0707,1430.32
T097255,2025-07-21,12217,8,Tienda,Efectivo,Fiestas Patrias,1,Festiva,2,3,512.44,0.1037,63.81
T097256,2025-08-02,14331,12,Web,Tarjeta Débito,Normal,0,Regular,1,1,231.62,0.0939,52.98
T097257,2024-03-18,3600,6,Tienda,Tarjeta Crédito,Campaña Escolar,1,Escolar,4,14,6253.49,0.1142,719.91
T097258,2024-01-14,7241,2,Tienda,Tarjeta Débito,Normal,0,Regular,4,12,2888.79,0.0535,996.4
T097259,2024-12-09,744,6,Tienda,Efectivo,Navidad,1,Festiva,3,14,2958.15,0.1123,595.79
T097260,2025-09-30,3902,3,Tienda,Plin,Normal,0,Regular,4,10,17402.02,0.0703,2667.15
T097261,2023-03-19,13147,8,Tienda,Tarjeta Crédito,Campaña Escolar,1,Escolar,3,5,1564.59,0.1122,288.15
T097262,2023-08-15,12375,12,Web,Tarjeta Crédito,Normal,0,Regular,1,2,1444.85,0.0659,420.45
T097263,2025-04-22,2053,6,Tienda,Efectivo,Cyber Wow Abril,1,Digital,4,13,20026.42,0.2594,-85.81
T097264,2025-11-27,12306,12,App,Tarjeta Crédito,Black Friday,1,Digital,2,3,2904.92,0.2214,338.25
T097265,2025-12-27,9758,12,App,Tarjeta Crédito,Navidad,1,Festiva,6,15,4271.56,0.1332,663.45
T097266,2024-07-15,4069,12,Web,Yape,Cyber Wow Julio,1,Digital,4,6,6170.65,0.2045,642.39
T097267,2023-11-07,4255,3,Tienda,Efectivo,Normal,0,Regular,5,8,2765.94,0.0373,668.63
T097268,2025-01-22,1003,12,Web,Tarjeta Débito,Normal,0,Regular,2,2,1904.24,0.0811,281.34
T097269,2025-07-18,9092,2,Tienda,Efectivo,Fiestas Patrias,1,Festiva,3,12,475.18,0.0724,78.46
T097270,2025-11-08,136,3,Tienda,Yape,Normal,0,Regular,1,3,15.35,0.0828,3.53
T097271,2023-12-20,4818,12,Web,Yape,Navidad,1,Festiva,2,4,785.73,0.1172,226.07
T097272,2024-07-09,11601,12,Web,Transferencia,Fiestas Patrias,1,Festiva,2,7,814.59,0.1016,265.89
T097273,2023-06-29,8866,12,Web,Tarjeta Crédito,Normal,0,Regular,3,8,746.18,0.0701,127.2
T097274,2023-07-09,11713,12,App,Tarjeta Débito,Fiestas Patrias,1,Festiva,3,5,169.07,0.1244,41.9
T097275,2025-06-05,8588,2,Tienda,Efectivo,Día del Padre,1,Familiar,2,5,6324.55,0.0772,1367.19
T097276,2023-03-08,6994,4,Tienda,Efectivo,Campaña Escolar,1,Escolar,4,11,6352.4,0.0631,1818.94
T097277,2025-11-24,121,12,Web,Tarjeta Crédito,Black Friday,1,Digital,2,6,1790.98,0.1955,116.44
T097278,2025-07-22,3481,12,Web,Yape,Fiestas Patrias,1,Festiva,1,8,1034.7,0.0818,333.74
T097279,2023-07-24,6233,12,App,Tarjeta Crédito,Fiestas Patrias,1,Festiva,3,18,3762.78,0.0978,869.24
T097280,2025-11-02,2428,6,Tienda,Tarjeta Débito,Cyber Wow Noviembre,1,Digital,3,7,5096.1,0.2898,400.88
T097281,2023-07-28,3399,1,Tienda,Tarjeta Débito,Fiestas Patrias,1,Festiva,3,5,133.41,0.0837,41.77
T097282,2025-09-07,707,10,Tienda,Tarjeta Crédito,Normal,0,Regular,1,1,4.4,0.0693,1.47
T097283,2023-12-18,2008,4,Tienda,Yape,Navidad,1,Festiva,1,1,45.42,0.0926,9.38
T097284,2025-10-31,4385,11,Tienda,Yape,Normal,0,Regular,5,9,3439.24,0.0456,736.45
T097285,2023-06-15,6789,12,App,Tarjeta Crédito,Día del Padre,1,Familiar,2,3,3732.71,0.1312,289.49
T097286,2025-11-26,1164,12,Web,Plin,Black Friday,1,Digital,4,10,4831.36,0.2294,468.14
T097287,2025-11-02,14720,12,Web,Tarjeta Crédito,Cyber Wow Noviembre,1,Digital,1,1,98.08,0.2092,15.15
T097288,2025-01-10,5636,12,Web,Transferencia,Normal,0,Regular,3,10,3361.36,0.0552,702.95
T097289,2024-07-31,11132,3,Tienda,Plin,Fiestas Patrias,1,Festiva,1,2,4362.54,0.0791,644.02
T097290,2025-07-26,11301,12,Web,Transferencia,Fiestas Patrias,1,Festiva,1,3,53.54,0.0881,16.01
T097291,2024-09-10,3755,1,Tienda,Efectivo,Normal,0,Regular,2,9,1294.38,0.0722,162.76
T097292,2025-03-11,9222,10,Tienda,Tarjeta Débito,Campaña Escolar,1,Escolar,3,4,1441.88,0.0437,365.43
T097293,2023-03-30,13413,3,Tienda,Tarjeta Débito,Campaña Escolar,1,Escolar,5,7,6843.18,0.0885,1472.47
T097294,2023-12-17,4870,5,Tienda,Efectivo,Navidad,1,Festiva,4,9,2564.99,0.0908,596.56
T097295,2024-03-21,11992,6,Tienda,Yape,Campaña Escolar,1,Escolar,4,15,6870.83,0.0617,2121.48
T097296,2025-06-06,370,12,App,Tarjeta Crédito,Día del Padre,1,Familiar,6,14,9446.46,0.1267,1833.54
T097297,2025-11-24,14675,12,App,Tarjeta Crédito,Black Friday,1,Digital,3,4,1302.53,0.1791,214.23
T097298,2023-07-25,2452,1,Tienda,Efectivo,Fiestas Patrias,1,Festiva,4,6,3205.36,0.0821,611.61
T097299,2025-12-14,7356,11,Tienda,Tarjeta Crédito,Navidad,1,Festiva,2,3,4240.28,0.067,1131.95
T097300,2024-04-23,6510,12,App,Tarjeta Crédito,Cyber Wow Abril,1,Digital,1,5,4076.28,0.1859,788.08
T097301,2023-12-30,9654,2,Tienda,Plin,Navidad,1,Festiva,1,2,1173.44,0.0921,214.16
T097302,2024-07-19,2026,12,App,Tarjeta Crédito,Fiestas Patrias,1,Festiva,5,13,4104.83,0.0803,1102.54
T097303,2024-01-23,6290,12,App,Tarjeta Crédito,Normal,0,Regular,3,15,871.95,0.0582,306.95
T097304,2023-06-12,165,1,Tienda,Efectivo,Día del Padre,1,Familiar,4,7,4350.81,0.0897,948.35
T097305,2025-04-23,14512,12,App,Tarjeta Crédito,Cyber Wow Abril,1,Digital,3,15,9160.03,0.2342,1312.91
T097306,2025-12-03,64,7,Tienda,Efectivo,Navidad,1,Festiva,3,8,1764.66,0.209,30.38
T097307,2023-06-11,6016,6,Tienda,Tarjeta Débito,Día del Padre,1,Familiar,5,15,16413.17,0.0843,3212.29
T097308,2023-03-07,4571,5,Tienda,Plin,Campaña Escolar,1,Escolar,2,4,3531.76,0.0478,1022.34
T097309,2025-01-27,2830,12,App,Tarjeta Crédito,Normal,0,Regular,1,3,443.9,0.1154,126.44
T097310,2023-04-25,347,1,Tienda,Tarjeta Crédito,Normal,0,Regular,2,3,355.73,0.0801,76.35
T097311,2025-01-07,11826,12,App,Tarjeta Débito,Normal,0,Regular,3,8,4642.59,0.0876,895.47
T097312,2024-05-11,9890,12,Web,Tarjeta Crédito,Día de la Madre,1,Familiar,3,8,11188.67,0.1049,1643.18
T097313,2024-08-24,8128,7,Tienda,Plin,Normal,0,Regular,1,1,49.98,0.0407,18.51
T097314,2024-04-21,9113,3,Tienda,Efectivo,Cyber Wow Abril,1,Digital,1,2,2585.13,0.209,460.35
T097315,2023-12-22,8566,12,Web,Transferencia,Navidad,1,Festiva,1,1,116.39,0.0768,22.51
T097316,2024-02-03,8872,12,Web,Yape,Campaña Escolar,1,Escolar,2,6,10807.94,0.0654,2131.36
T097317,2023-07-07,9860,12,Web,Tarjeta Débito,Fiestas Patrias,1,Festiva,4,6,1119.35,0.0942,207.42
T097318,2025-02-03,10207,12,App,Tarjeta Débito,Campaña Escolar,1,Escolar,2,8,266.24,0.0696,69.82
T097319,2024-01-16,12408,2,Tienda,Tarjeta Débito,Normal,0,Regular,2,2,384.75,0.0534,125.26
T097320,2025-06-11,8139,1,Tienda,Plin,Día del Padre,1,Familiar,6,14,4716.48,0.0832,1127.78
T097321,2024-12-21,11513,1,Tienda,Efectivo,Navidad,1,Festiva,3,17,9753.34,0.1305,1766.68
T097322,2025-07-02,494,12,App,Tarjeta Crédito,Fiestas Patrias,1,Festiva,2,2,226.86,0.096,58.13
T097323,2025-08-22,3652,12,Web,Tarjeta Crédito,Normal,0,Regular,4,6,2670.93,0.0924,553.35
T097324,2024-06-03,5470,6,Tienda,Tarjeta Crédito,Normal,0,Regular,3,11,3351.5,0.1115,695.78
T097325,2025-04-22,8594,12,App,Tarjeta Crédito,Cyber Wow Abril,1,Digital,3,7,5842.57,0.1991,925.39
T097326,2023-03-11,4249,11,Tienda,Tarjeta Débito,Campaña Escolar,1,Escolar,2,4,396.14,0.0607,136.8
T097327,2023-10-19,3445,3,Tienda,Efectivo,Normal,0,Regular,1,1,597.17,0.0617,102.8
T097328,2023-06-21,12296,12,App,Tarjeta Crédito,Normal,0,Regular,5,10,590.97,0.0636,140.63
T097329,2024-03-25,14920,12,App,Plin,Campaña Escolar,1,Escolar,5,15,7417.4,0.0809,1450.84
T097330,2025-06-18,3444,2,Tienda,Tarjeta Crédito,Normal,0,Regular,2,4,435.04,0.0463,100.13
T097331,2023-12-13,3028,1,Tienda,Efectivo,Navidad,1,Festiva,3,3,2362.39,0.1231,602.65
T097332,2024-01-17,13745,12,Web,Plin,Normal,0,Regular,3,4,1142.23,0.1113,290.23
T097333,2023-06-07,6790,2,Tienda,Tarjeta Crédito,Normal,0,Regular,2,4,3125.78,0.0333,868.53
T097334,2025-12-31,11481,12,App,Tarjeta Débito,Navidad,1,Festiva,2,10,6203.65,0.1227,1399.49
T097335,2023-06-30,10344,4,Tienda,Tarjeta Crédito,Normal,0,Regular,1,2,9.96,0.0307,2.82
T097336,2023-12-11,1693,4,Tienda,Tarjeta Débito,Navidad,1,Festiva,5,20,3866.86,0.0673,1064.19
T097337,2025-05-13,6947,12,Web,Yape,Día de la Madre,1,Familiar,2,5,3349.64,0.1272,611.22
T097338,2023-09-23,10285,10,Tienda,Tarjeta Crédito,Normal,0,Regular,6,17,917.02,0.0608,246.94
T097339,2023-10-27,10838,12,App,Yape,Normal,0,Regular,1,1,8.74,0.063,2.8
T097340,2025-11-03,7637,3,Tienda,Efectivo,Cyber Wow Noviembre,1,Digital,1,1,923.89,0.2208,59.52
T097341,2024-05-13,7462,9,Tienda,Yape,Día de la Madre,1,Familiar,1,1,2760.62,0.0846,503.58
T097342,2023-10-06,14754,9,Tienda,Yape,Normal,0,Regular,1,1,71.0,0.0534,26.31
T097343,2024-06-29,7130,3,Tienda,Tarjeta Crédito,Normal,0,Regular,2,5,1715.89,0.0286,466.65
T097344,2024-12-14,11157,6,Tienda,Tarjeta Crédito,Navidad,1,Festiva,1,1,3089.67,0.1913,448.16
T097345,2023-12-20,8811,1,Tienda,Efectivo,Navidad,1,Festiva,2,10,1301.7,0.1158,296.26
T097346,2024-06-12,8169,12,App,Tarjeta Débito,Día del Padre,1,Familiar,3,6,3113.5,0.0821,747.99
T097347,2024-03-13,3510,12,App,Tarjeta Débito,Campaña Escolar,1,Escolar,3,12,1844.85,0.1005,182.47
T097348,2024-02-10,10191,12,Web,Tarjeta Débito,Campaña Escolar,1,Escolar,2,10,8142.34,0.1203,677.32
T097349,2023-12-26,6210,2,Tienda,Efectivo,Navidad,1,Festiva,2,9,569.33,0.1103,139.51
T097350,2025-01-15,8638,12,App,Yape,Normal,0,Regular,1,1,13.27,0.0502,3.3
T097351,2025-05-06,2450,12,App,Yape,Día de la Madre,1,Familiar,2,3,7238.34,0.1397,1906.03
T097352,2024-12-30,5484,1,Tienda,Tarjeta Débito,Navidad,1,Festiva,1,2,183.63,0.0605,42.01
T097353,2025-07-16,3141,12,Web,Plin,Cyber Wow Julio,1,Digital,4,10,1733.82,0.1714,238.25
T097354,2024-11-03,4486,12,App,Tarjeta Débito,Cyber Wow Noviembre,1,Digital,1,1,2032.82,0.2323,280.98
T097355,2025-03-03,6531,2,Tienda,Tarjeta Débito,Campaña Escolar,1,Escolar,2,6,3982.13,0.0437,1434.97
T097356,2025-03-20,861,12,Web,Tarjeta Crédito,Campaña Escolar,1,Escolar,1,1,15.53,0.0966,4.37
T097357,2023-06-23,14412,1,Tienda,Efectivo,Normal,0,Regular,1,1,232.52,0.0263,44.99
T097358,2024-05-22,6553,12,Web,Tarjeta Débito,Normal,0,Regular,4,12,1143.09,0.0896,183.84
T097359,2025-04-20,14688,1,Tienda,Yape,Cyber Wow Abril,1,Digital,5,10,16960.35,0.1419,2393.88
T097360,2024-08-21,5464,12,Web,Transferencia,Normal,0,Regular,2,3,59.84,0.0659,17.12
T097361,2024-12-05,6740,2,Tienda,Tarjeta Crédito,Navidad,1,Festiva,2,4,4798.91,0.0898,732.17
T097362,2024-11-10,3998,6,Tienda,Yape,Normal,0,Regular,4,10,435.63,0.097,135.23
T097363,2024-10-17,10513,12,App,Tarjeta Crédito,Normal,0,Regular,1,2,465.91,0.0559,108.63
T097364,2023-02-07,3466,3,Tienda,Tarjeta Débito,Campaña Escolar,1,Escolar,1,1,284.98,0.0618,63.87
T097365,2025-08-14,7692,2,Tienda,Efectivo,Normal,0,Regular,3,6,1425.79,0.0657,435.21
T097366,2023-02-14,14700,11,Tienda,Tarjeta Débito,Campaña Escolar,1,Escolar,6,21,1277.38,0.075,329.95
T097367,2024-03-09,9748,12,Web,Plin,Campaña Escolar,1,Escolar,1,3,334.39,0.1047,70.03
T097368,2025-02-12,7342,6,Tienda,Tarjeta Crédito,Campaña Escolar,1,Escolar,1,2,528.28,0.0692,165.94
T097369,2025-05-25,7416,12,Web,Yape,Normal,0,Regular,3,8,1518.77,0.0502,348.4
T097370,2025-12-16,10092,12,Web,Plin,Navidad,1,Festiva,2,4,1167.54,0.118,232.66
T097371,2025-02-03,3170,7,Tienda,Tarjeta Débito,Campaña Escolar,1,Escolar,3,10,2351.74,0.0774,398.76
T097372,2023-12-03,3271,6,Tienda,Tarjeta Débito,Navidad,1,Festiva,1,4,665.77,0.1165,64.01
T097373,2023-01-29,369,12,Web,Tarjeta Débito,Normal,0,Regular,2,11,224.5,0.0523,59.2
T097374,2024-03-22,9424,1,Tienda,Plin,Campaña Escolar,1,Escolar,4,4,3722.29,0.0664,798.36
T097375,2025-03-13,14251,12,Web,Tarjeta Crédito,Campaña Escolar,1,Escolar,3,6,5303.65,0.121,1438.25
T097376,2025-07-27,6324,12,App,Tarjeta Crédito,Fiestas Patrias,1,Festiva,2,5,777.53,0.08,159.0
T097377,2023-11-13,6868,1,Tienda,Yape,Normal,0,Regular,3,5,1851.4,0.0315,520.21
T097378,2023-03-18,2997,12,Web,Tarjeta Débito,Campaña Escolar,1,Escolar,3,7,5232.4,0.0989,1063.75
T097379,2024-12-17,10046,2,Tienda,Tarjeta Débito,Navidad,1,Festiva,3,10,1824.07,0.1192,268.21
T097380,2024-09-21,8072,12,Web,Transferencia,Normal,0,Regular,1,8,194.55,0.0878,23.51
T097381,2024-10-11,4449,12,App,Tarjeta Crédito,Normal,0,Regular,3,17,4202.0,0.0814,972.19
T097382,2023-07-06,13006,4,Tienda,Efectivo,Fiestas Patrias,1,Festiva,4,14,587.13,0.0802,136.3
T097383,2023-05-20,12778,12,Web,Tarjeta Débito,Normal,0,Regular,1,2,45.19,0.0526,10.99
T097384,2024-04-25,2493,8,Tienda,Tarjeta Crédito,Normal,0,Regular,2,3,1672.02,0.0942,249.93
T097385,2023-11-05,1423,2,Tienda,Efectivo,Cyber Wow Noviembre,1,Digital,2,9,12137.26,0.1616,1196.09
T097386,2023-12-13,8579,1,Tienda,Efectivo,Navidad,1,Festiva,4,7,1306.3,0.0904,189.47
T097387,2023-12-23,9712,9,Tienda,Efectivo,Navidad,1,Festiva,2,6,13928.03,0.1053,3643.61
T097388,2023-06-20,13006,12,App,Yape,Día del Padre,1,Familiar,5,6,6233.34,0.1168,1159.1
T097389,2025-12-26,1733,12,App,Tarjeta Débito,Navidad,1,Festiva,1,2,59.95,0.1023,14.95
T097390,2025-09-05,190,12,Web,Tarjeta Crédito,Normal,0,Regular,5,12,3882.49,0.0781,615.39
T097391,2024-11-27,2629,12,App,Tarjeta Débito,Black Friday,1,Digital,3,10,3607.5,0.1915,81.53
T097392,2024-10-13,4584,6,Tienda,Yape,Normal,0,Regular,3,8,609.16,0.0513,184.17
T097393,2024-11-18,8232,3,Tienda,Efectivo,Normal,0,Regular,3,5,75.66,0.0426,16.12
T097394,2024-11-05,6820,12,App,Plin,Cyber Wow Noviembre,1,Digital,3,3,3435.96,0.2239,448.8
T097395,2024-05-10,6118,2,Tienda,Tarjeta Crédito,Día de la Madre,1,Familiar,1,1,333.59,0.06,104.64
T097396,2023-07-25,3975,12,Web,Transferencia,Fiestas Patrias,1,Festiva,2,5,375.83,0.0952,92.35
T097397,2024-07-30,12673,7,Tienda,Tarjeta Crédito,Fiestas Patrias,1,Festiva,3,10,505.23,0.0662,149.17
T097398,2025-12-27,12430,12,App,Tarjeta Crédito,Navidad,1,Festiva,4,12,5983.35,0.1048,778.83
T097399,2025-05-01,4093,12,Web,Tarjeta Crédito,Día de la Madre,1,Familiar,1,6,5360.54,0.0773,1473.98
T097400,2025-04-16,3188,12,App,Yape,Normal,0,Regular,4,5,2726.81,0.0711,898.61
T097401,2024-07-14,14443,12,Web,Tarjeta Crédito,Cyber Wow Julio,1,Digital,3,3,3079.35,0.1979,493.93
T097402,2023-09-07,6317,1,Tienda,Tarjeta Débito,Normal,0,Regular,2,3,131.14,0.0894,36.14
T097403,2025-12-13,2075,7,Tienda,Efectivo,Navidad,1,Festiva,4,8,2517.38,0.2074,188.67
T097404,2025-11-05,9359,12,App,Yape,Cyber Wow Noviembre,1,Digital,4,5,4929.22,0.204,212.47
T097405,2024-02-09,5965,4,Tienda,Plin,Campaña Escolar,1,Escolar,3,10,13448.12,0.063,3703.27
T097406,2023-09-28,14796,8,Tienda,Yape,Normal,0,Regular,1,1,12.63,0.0628,1.86
T097407,2024-09-15,14036,5,Tienda,Efectivo,Normal,0,Regular,6,15,14334.26,0.0662,4409.2
T097408,2024-01-15,9881,6,Tienda,Plin,Normal,0,Regular,2,3,113.43,0.0242,36.05
T097409,2024-07-13,1019,12,App,Yape,Cyber Wow Julio,1,Digital,3,13,6246.09,0.1961,908.62
T097410,2024-03-25,13514,1,Tienda,Yape,Campaña Escolar,1,Escolar,6,10,4707.15,0.0874,768.48
T097411,2024-12-10,14274,12,Web,Yape,Navidad,1,Festiva,1,2,1297.78,0.0778,319.34
T097412,2024-07-15,9998,5,Tienda,Tarjeta Crédito,Cyber Wow Julio,1,Digital,1,1,4466.05,0.1273,1264.95
T097413,2025-11-19,1518,12,Web,Tarjeta Crédito,Normal,0,Regular,1,1,1253.55,0.0766,440.25
T097414,2025-07-29,7531,2,Tienda,Tarjeta Crédito,Fiestas Patrias,1,Festiva,1,4,157.59,0.0823,29.95
T097415,2025-08-13,5665,7,Tienda,Efectivo,Normal,0,Regular,2,2,1565.66,0.1422,213.54
T097416,2025-11-06,5744,12,Web,Tarjeta Crédito,Normal,0,Regular,2,2,1505.81,0.0469,390.62
T097417,2025-03-28,8818,3,Tienda,Tarjeta Crédito,Campaña Escolar,1,Escolar,3,12,3438.15,0.0636,755.55
T097418,2023-09-12,5722,4,Tienda,Efectivo,Normal,0,Regular,2,2,977.91,0.0346,310.21
T097419,2025-09-08,3946,12,Web,Plin,Normal,0,Regular,3,6,953.18,0.0938,260.34
T097420,2024-05-26,7623,1,Tienda,Tarjeta Crédito,Normal,0,Regular,2,3,144.76,0.082,46.8
T097421,2025-07-07,14121,9,Tienda,Plin,Fiestas Patrias,1,Festiva,2,5,2028.54,0.0962,464.61
T097422,2025-07-17,4446,12,App,Tarjeta Crédito,Fiestas Patrias,1,Festiva,3,7,725.3,0.0887,220.76
T097423,2024-03-07,8687,6,Tienda,Tarjeta Débito,Campaña Escolar,1,Escolar,1,2,1060.63,0.0483,243.73
T097424,2023-07-14,14827,12,Web,Tarjeta Crédito,Cyber Wow Julio,1,Digital,3,10,7123.03,0.1952,407.29
T097425,2025-05-15,1157,11,Tienda,Tarjeta Débito,Normal,0,Regular,3,10,5340.08,0.0347,1378.27
T097426,2025-10-11,5689,11,Tienda,Yape,Normal,0,Regular,3,6,3022.61,0.0514,658.25
T097427,2023-03-11,8760,6,Tienda,Efectivo,Campaña Escolar,1,Escolar,2,4,2706.08,0.0833,593.76
T097428,2025-05-12,6080,3,Tienda,Tarjeta Crédito,Día de la Madre,1,Familiar,3,10,1786.77,0.0906,332.71
T097429,2023-04-20,5227,12,Web,Plin,Cyber Wow Abril,1,Digital,2,3,1945.47,0.1796,166.08
T097430,2023-09-07,3519,12,Web,Tarjeta Débito,Normal,0,Regular,3,10,7594.75,0.1094,1418.95
T097431,2024-02-13,12460,1,Tienda,Tarjeta Crédito,Campaña Escolar,1,Escolar,1,3,1343.28,0.0923,319.26
T097432,2025-01-29,12297,12,Web,Transferencia,Normal,0,Regular,2,3,228.17,0.0466,56.85
T097433,2023-02-22,1232,9,Tienda,Yape,Campaña Escolar,1,Escolar,4,11,5027.58,0.0857,994.47
T097434,2024-08-06,9006,12,App,Yape,Normal,0,Regular,2,13,379.87,0.1062,84.93
T097435,2024-05-05,11798,12,Web,Tarjeta Crédito,Día de la Madre,1,Familiar,2,3,278.25,0.0618,75.72
T097436,2025-02-22,11295,3,Tienda,Tarjeta Crédito,Campaña Escolar,1,Escolar,2,4,3040.59,0.075,627.99
T097437,2023-06-02,9383,12,Web,Tarjeta Débito,Normal,0,Regular,3,8,716.26,0.0428,212.16
T097438,2023-06-18,137,12,Web,Tarjeta Débito,Día del Padre,1,Familiar,3,5,2249.41,0.1028,570.21
T097439,2024-10-06,9150,12,Web,Tarjeta Débito,Normal,0,Regular,3,6,6081.39,0.0796,1862.66
T097440,2025-05-12,9046,12,App,Yape,Día de la Madre,1,Familiar,1,3,463.34,0.0865,132.05
T097441,2024-06-12,2518,1,Tienda,Efectivo,Día del Padre,1,Familiar,1,1,1368.92,0.0639,337.58
T097442,2024-11-29,7599,2,Tienda,Tarjeta Débito,Black Friday,1,Digital,3,6,1706.21,0.1414,368.44
T097443,2023-12-03,3507,11,Tienda,Efectivo,Navidad,1,Festiva,1,2,2012.61,0.1189,283.87
T097444,2024-03-25,10057,12,Web,Tarjeta Débito,Campaña Escolar,1,Escolar,4,9,11859.22,0.1043,1642.96
T097445,2025-03-03,6607,2,Tienda,Plin,Campaña Escolar,1,Escolar,2,3,1287.61,0.0632,228.63
T097446,2024-12-24,14488,12,Web,Tarjeta Crédito,Navidad,1,Festiva,6,19,10433.3,0.1087,1406.09
T097447,2024-01-13,13891,12,App,Tarjeta Débito,Normal,0,Regular,6,12,4830.46,0.0766,1080.49
T097448,2024-09-29,5339,3,Tienda,Efectivo,Normal,0,Regular,2,3,982.87,0.0714,246.99
T097449,2024-12-17,11473,12,App,Yape,Navidad,1,Festiva,2,6,357.8,0.1181,43.0
T097450,2025-07-14,4603,6,Tienda,,Cyber Wow Julio,1,Digital,2,4,5231.28,0.2434,612.25
T097451,2024-07-27,1689,2,Tienda,Tarjeta Crédito,Fiestas Patrias,1,Festiva,2,9,162.36,0.0656,42.81
T097452,2025-03-01,2418,12,Web,Transferencia,Campaña Escolar,1,Escolar,1,1,417.34,0.0756,102.08
T097453,2023-06-13,11816,3,Tienda,Tarjeta Crédito,Día del Padre,1,Familiar,3,8,2975.98,0.0885,488.55
T097454,2023-05-29,6341,12,Web,Tarjeta Crédito,Normal,0,Regular,2,6,2185.04,0.0748,645.44
T097455,2025-03-31,280,1,Tienda,Yape,Campaña Escolar,1,Escolar,2,2,4408.15,0.0792,1171.99
T097456,2024-12-07,6393,12,App,Tarjeta Débito,Navidad,1,Festiva,1,2,819.05,0.1121,213.03
T097457,2025-10-09,12478,3,Tienda,Yape,Normal,0,Regular,3,11,1541.18,0.0512,452.64
T097458,2024-12-18,3769,12,Web,Yape,Navidad,1,Festiva,6,16,13791.6,0.1106,2341.04
T097459,2023-11-27,7595,3,Tienda,Yape,Black Friday,1,Digital,1,1,1539.78,0.1389,390.51
T097460,2024-07-15,7527,2,Tienda,Efectivo,Cyber Wow Julio,1,Digital,1,1,201.75,0.232,23.78
T097461,2024-01-01,7834,1,Tienda,Efectivo,Normal,0,Regular,2,2,2644.61,0.0477,478.51
